0 1000 375 0 0 0
0 1001 397 127 0 0
0 1002 386 170 0 4
0 1003 431 81 0 6
0 1004 491 198 0 4
0 1005 381 268 0 0
0 1006 406 104 0 7
0 1007 441 322 0 4
0 1008 476 65 0 7
0 1009 446 26 0 6
0 1010 498 41 0 7
0 1011 473 35 0 2
0 1012 377 132 0 5
0 1013 460 263 0 0
0 1014 453 44 0 4
0 1015 471 65 0 3
0 1016 438 110 0 5
0 1017 420 306 0 2
0 1018 440 149 0 4
0 1019 458 59 0 6
0 1020 482 269 0 0
0 1021 495 116 0 0
0 1022 408 25 0 5
0 1023 476 162 0 4
0 1024 439 205 0 5
0 1025 483 202 0 7
0 1026 416 137 0 1
0 1027 388 298 0 6
0 1028 494 316 0 1
0 1029 460 44 0 0
0 1030 375 67 0 4
0 1031 421 9 0 3
0 1032 473 154 0 2
0 1033 481 184 0 5
0 1034 408 274 0 3
0 1035 399 156 0 5
0 1036 495 264 0 3
0 1037 483 46 0 6
0 1038 377 329 0 5
0 1039 474 50 0 4
0 1040 488 271 0 2
0 1041 493 309 0 3
0 1042 395 148 0 3
0 1043 378 212 0 6
0 1044 397 183 0 7
0 1045 413 329 0 3
0 1046 491 318 0 2
0 1047 441 245 0 7
0 1048 471 263 0 0
0 1049 481 61 0 0
0 1050 427 103 0 3
0 1051 427 48 0 3
0 1052 412 7 0 1
0 1053 379 77 0 4
0 1054 436 308 0 6
0 1055 382 41 0 4
0 1056 417 159 0 4
0 1057 448 24 0 6
0 1058 425 204 0 1
0 1059 486 61 0 1
0 1060 389 55 0 7
0 1061 460 284 0 5
0 1062 416 258 0 6
0 1063 465 230 0 2
0 1064 451 145 0 6
0 1065 471 96 0 0
0 1066 450 179 0 5
0 1067 397 97 0 3
0 1068 455 259 0 3
0 1069 452 216 0 6
0 1070 397 107 0 0
0 1071 376 333 0 7
0 1072 400 211 0 7
0 1073 444 191 0 3
0 1074 431 107 0 1
0 1075 401 17 0 1
0 1076 446 320 0 3
0 1077 456 124 0 4
0 1078 423 11 0 2
0 1079 386 155 0 7
0 1080 490 212 0 6
0 1081 376 240 0 6
0 1082 391 20 0 0
0 1083 423 302 0 0
0 1084 490 310 0 5
0 1085 456 26 0 0
0 1086 375 184 0 6
0 1087 456 191 0 6
0 1088 465 88 0 2
0 1089 392 169 0 3
0 1090 387 176 0 6
0 1091 376 287 0 7
0 1092 377 325 0 0
0 1093 379 66 0 2
0 1094 430 227 0 1
0 1095 435 227 0 4
0 1096 419 137 0 5
0 1097 465 107 0 0
0 1098 488 259 0 1
0 1099 456 128 0 0
0 1100 481 14 0 0
0 1101 428 167 0 4
0 1102 497 212 0 7
